class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,neck_angle,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,left_ankle_angle,right_ankle_angle
b_excessive_arch_down,0.730017841,0.313158095,0.29455632,0.999903977,0.752143025,0.316578209,0.318006545,0.999938369,0.758107543,0.319578052,0.317862451,0.999944329,0.764093578,0.322955161,0.317418814,0.999954045,0.739965737,0.311553299,0.350030065,0.999873877,0.7367872,0.310744792,0.350097239,0.99982965,0.733412564,0.310003787,0.35011372,0.999890387,0.768638074,0.340316743,0.392078727,0.999946237,0.731323779,0.320012927,0.544879436,0.999875009,0.728958309,0.326208889,0.31730026,0.999827147,0.714716375,0.318935275,0.361514509,0.999407172,0.769283116,0.393094331,0.325749367,0.999989688,0.625385284,0.346864998,0.56998539,0.999676704,0.872917056,0.434821725,0.045451548,0.975563109,0.519354582,0.362504363,0.808775544,0.453706771,0.863612115,0.365028322,-0.063019157,0.947732329,0.51589489,0.291754693,0.932169318,0.697472811,0.857811689,0.346286476,-0.083656266,0.869617581,0.511237323,0.279100776,0.946361125,0.722056866,0.851231396,0.342585117,-0.037889835,0.832485855,0.525837064,0.277071536,0.926900983,0.717431903,0.84833765,0.348291099,-0.046372667,0.799838364,0.529278398,0.280335575,0.922764182,0.695639253,0.568781078,0.433590114,-0.054005873,0.999999046,0.455616593,0.412093669,0.05353538,0.999997556,0.535294473,0.5552544,-0.166451722,0.985422194,0.203637898,0.478480279,-0.18254526,0.976052821,0.56805855,0.589174032,0.273189962,0.783331454,0.38097924,0.521935046,0.312439084,0.527279556,0.581544876,0.586767554,0.331851155,0.809890628,0.408783674,0.526375711,0.377562314,0.562074006,0.550359309,0.62053299,0.331431478,0.852709591,0.356218994,0.567507386,0.381384015,0.664728522,32.6955333,60.47424436,84.40901987,123.3452635,8.941107195,80.71571495,31.09981923,123.8899435,175.3059415,37.15732276,47.11716661
b_excessive_arch_down,0.732520163,0.314778686,0.358347267,0.999836564,0.755252302,0.317813337,0.379929155,0.99988687,0.761316538,0.320766449,0.379785419,0.999902904,0.768350601,0.324026525,0.379302055,0.999921203,0.744766176,0.313049138,0.413547039,0.999753058,0.742411017,0.312377721,0.413611978,0.999675512,0.740359724,0.311810851,0.413681507,0.999784052,0.779486895,0.340184152,0.445711672,0.999924004,0.741597831,0.3212291,0.606594622,0.999784172,0.730178833,0.327575386,0.378524989,0.999790192,0.718873978,0.321192592,0.425412506,0.999100149,0.773228645,0.392064363,0.383666009,0.999995828,0.629017055,0.348922998,0.620981395,0.999664962,0.862184584,0.447885364,0.177215219,0.98308444,0.521832883,0.370057315,0.859350681,0.161171451,0.849382639,0.37796554,0.167453825,0.945876181,0.504161298,0.312613189,0.969815612,0.314845026,0.844888031,0.363137692,0.148760974,0.857191563,0.497051954,0.300082505,0.978723466,0.377946496,0.834602177,0.359445512,0.191044688,0.820209324,0.505939662,0.296982586,0.952771246,0.37377876,0.83101064,0.365067959,0.183960512,0.777880788,0.509667575,0.300703049,0.956660271,0.365561873,0.573709965,0.43062529,-0.058080766,0.999998927,0.460486531,0.408499658,0.057704035,0.999996901,0.537424743,0.552931964,-0.181191608,0.982749879,0.2005997,0.478200316,-0.145268232,0.971484601,0.570349991,0.593392909,0.236861169,0.78929019,0.381567299,0.522253931,0.426909357,0.546503544,0.584936142,0.592544615,0.293255985,0.779205143,0.410772771,0.528401136,0.497835636,0.544548273,0.552513182,0.628974676,0.292340636,0.841497838,0.350408733,0.568363488,0.507541955,0.65058738,34.13995895,47.5155719,95.94515583,113.589028,5.637124303,85.16506565,30.47309068,125.8086743,178.2045766,45.00230705,45.39164286
b_excessive_arch_up,0.743397832,0.313719213,0.454112321,0.999931157,0.765000641,0.315373987,0.495932847,0.999954641,0.771428645,0.318472534,0.495763242,0.999960124,0.777719796,0.321857244,0.495374829,0.99996686,0.748295426,0.31011337,0.520613432,0.999904692,0.743533432,0.309255719,0.520634592,0.999874771,0.739068925,0.308354169,0.520638168,0.999917567,0.780200601,0.338190973,0.595130324,0.999965727,0.737601697,0.318996549,0.714169264,0.999916494,0.740699708,0.328298002,0.480103284,0.99988842,0.726479232,0.320647538,0.514984071,0.999590158,0.780204415,0.388624579,0.446390301,0.999989033,0.607117474,0.345555633,0.701209545,0.999767363,0.864489019,0.331977934,0.167454183,0.963901281,0.524816811,0.307254851,0.764473319,0.495372832,0.855425775,0.247128204,0.057784475,0.924274087,0.543292999,0.221000358,0.64222312,0.734464228,0.845428646,0.230037272,0.017019941,0.835362852,0.535454035,0.20011434,0.610454082,0.76045686,0.837184429,0.227556765,0.042445157,0.79353267,0.545086086,0.198963076,0.58568573,0.757654011,0.839536607,0.234890923,0.063428924,0.75807035,0.548227072,0.20622468,0.621962965,0.739687264,0.573546946,0.434623182,-0.048464745,0.999999344,0.456500769,0.411694497,0.047750071,0.999998391,0.539821446,0.559260964,-0.318934679,0.99087286,0.190228254,0.482151151,-0.222225219,0.982274175,0.588419855,0.584181547,0.045919836,0.852506161,0.383656293,0.539577723,0.312223643,0.563640237,0.601964951,0.580346644,0.096122652,0.87956053,0.42621237,0.548012614,0.378306925,0.655523956,0.601246655,0.622254133,0.118067503,0.905829906,0.352917612,0.561056376,0.431363732,0.71021843,34.80790446,117.8076172,102.8657911,178.5354397,43.0977567,62.51723747,34.67715388,137.0439458,174.6755388,73.21010532,21.30198098
b_excessive_arch_up,0.73898077,0.311824888,0.394820124,0.999958396,0.761645257,0.31196031,0.424888879,0.99997288,0.768915653,0.314605445,0.424722314,0.999975443,0.775312304,0.317231566,0.424355984,0.999979377,0.743173003,0.306567699,0.455363005,0.999943733,0.738149822,0.305644065,0.455370307,0.99992466,0.733437598,0.304940432,0.455339372,0.999951124,0.775942743,0.333177179,0.492399931,0.999978662,0.734487534,0.316680521,0.636969745,0.999951422,0.739582777,0.326940209,0.410259426,0.999923408,0.721706212,0.319914192,0.452464759,0.999751508,0.784339905,0.38360709,0.344475061,0.999985337,0.607333004,0.344999999,0.633231759,0.999773324,0.836208045,0.320576519,0.040112279,0.967368662,0.553700864,0.291669786,0.701525807,0.606578767,0.832202554,0.240290985,-0.135243595,0.94698149,0.552942693,0.212635338,0.573104441,0.831024051,0.824154019,0.21975702,-0.185667992,0.887899339,0.546177387,0.192988351,0.539355993,0.841079295,0.821894646,0.217778429,-0.16275391,0.857590616,0.551839948,0.190901905,0.514846802,0.839852035,0.822004199,0.225377887,-0.131373942,0.828127027,0.553183973,0.197506174,0.552287281,0.823309183,0.569673598,0.433203697,-0.047654752,0.999999404,0.454485387,0.411838651,0.047046341,0.999998689,0.521461964,0.566115975,-0.337582886,0.992640376,0.192612872,0.482788295,-0.181839809,0.985007524,0.588421404,0.583505213,0.046862476,0.870105624,0.390020072,0.542297781,0.336244762,0.60985893,0.603179991,0.576365888,0.101145074,0.898265123,0.431040704,0.551973999,0.398821503,0.679705799,0.592446268,0.623342812,0.134151205,0.917066991,0.373787642,0.568481266,0.430442214,0.739864647,38.0317969,137.6927313,135.3878862,164.2222963,63.21702954,49.32919009,35.15448201,139.6270578,176.4969606,51.3145416,29.35607112
b_excessive_arch_up,0.736283302,0.311612874,0.388270527,0.999966502,0.758678496,0.311696351,0.420666218,0.999978065,0.765781045,0.314321518,0.420526505,0.999979556,0.772375882,0.316896856,0.420174181,0.999982893,0.741133988,0.306257635,0.449843287,0.99995482,0.736282766,0.305244148,0.449859023,0.999938548,0.731649816,0.304418027,0.449809521,0.99996078,0.775335491,0.331175238,0.495726019,0.99998194,0.733977377,0.315311313,0.634911239,0.999961317,0.737379551,0.326718062,0.406042546,0.999932051,0.719965219,0.319816172,0.446695864,0.999796271,0.784472942,0.383415669,0.363019407,0.999982297,0.607622862,0.34478578,0.62695539,0.999769747,0.841845453,0.325418025,0.071053825,0.969508111,0.550273657,0.294333994,0.696154654,0.654383302,0.832690716,0.241343409,-0.078017592,0.954208791,0.556203008,0.214775532,0.593715668,0.861793041,0.82363075,0.222046658,-0.121609963,0.903781772,0.550853074,0.19544743,0.559868217,0.86471498,0.818958402,0.21986863,-0.096884929,0.876865923,0.559151232,0.194436416,0.547262371,0.863612711,0.819989979,0.227151334,-0.073235825,0.849957466,0.560638964,0.201033562,0.577262878,0.847918332,0.566803098,0.433691174,-0.041202463,0.999999404,0.449232608,0.415392578,0.040391985,0.999998629,0.530148685,0.557330072,-0.33320418,0.993040621,0.190730348,0.482896894,-0.191874042,0.985997736,0.587080956,0.579835057,0.053772986,0.87368536,0.391805738,0.526592672,0.323114842,0.633857429,0.602654517,0.574379265,0.107713014,0.900862694,0.426898837,0.532987952,0.386909395,0.691449761,0.573998809,0.621461153,0.131150514,0.918175638,0.356586874,0.566428423,0.417179376,0.753989339,38.41663771,129.0961007,127.0767678,169.055014,59.66840863,55.93405787,30.5897165,139.1248283,178.0677547,39.36724044,35.76393117
b_excessive_arch_up,0.744062722,0.310617089,0.577919722,0.999976814,0.764910996,0.313299298,0.631106317,0.999984026,0.772011995,0.316843361,0.631045997,0.999984145,0.778511405,0.320287853,0.630741239,0.999986887,0.746139884,0.306929111,0.658779919,0.999968708,0.740873575,0.305832118,0.65880543,0.999955297,0.736296117,0.304874241,0.658801317,0.999973118,0.779752076,0.336457908,0.751530051,0.999983966,0.734879732,0.3156901,0.88593626,0.999971986,0.744818509,0.327131838,0.607673109,0.999933302,0.726291537,0.318218291,0.646833539,0.999828219,0.78204,0.386633903,0.608791888,0.999981701,0.607549787,0.343765348,0.839113772,0.999772906,0.870979786,0.377562404,0.299295545,0.96510452,0.500437319,0.335777551,0.860197604,0.696688235,0.838141441,0.284268528,0.157843113,0.948914766,0.539553523,0.250841022,0.71675241,0.902875185,0.830961525,0.266543478,0.121311173,0.891887426,0.53669697,0.234401181,0.682260692,0.903040648,0.82464236,0.264852345,0.158787727,0.863017738,0.553608775,0.233538479,0.67216152,0.90111053,0.823577583,0.271446377,0.167921826,0.834807813,0.556561828,0.240080789,0.70392251,0.883617103,0.568602204,0.43638882,-0.053997416,0.999999404,0.451284051,0.413991779,0.053338699,0.999998748,0.530581653,0.53463006,-0.54958123,0.992871881,0.18469362,0.483386964,-0.217648908,0.985442162,0.588118672,0.57863903,-0.360552669,0.875266016,0.393161297,0.527306676,0.301320165,0.632317543,0.606834054,0.577606142,-0.332025707,0.910468161,0.437384546,0.555949926,0.357548237,0.717831731,0.577567339,0.620548606,-0.381337017,0.927590191,0.365672171,0.567375064,0.331717223,0.764995694,36.84144215,76.43233074,69.53717431,155.3448007,22.53742907,67.89068343,30.16957392,139.4294075,158.9660268,52.5653641,41.98321864
b_excessive_arch_down,0.731875062,0.310841292,0.357572705,0.999964714,0.752648473,0.312711984,0.391519129,0.999972463,0.758840799,0.315674365,0.391364813,0.999973178,0.764826059,0.318745226,0.390995145,0.999976456,0.737227261,0.307206988,0.422405958,0.999946177,0.7327739,0.306179345,0.422424763,0.999928892,0.728450537,0.305262595,0.422388017,0.999958992,0.770737231,0.335128248,0.482364118,0.999973893,0.729341447,0.315803945,0.630712748,0.99995631,0.732973516,0.325725377,0.382584602,0.999908328,0.716867149,0.317973584,0.425765216,0.999747157,0.777713895,0.391122192,0.400851935,0.999984562,0.615665376,0.343171954,0.614975333,0.999772668,0.883236349,0.414108872,0.086696222,0.962538898,0.477913529,0.360982031,0.622226715,0.667704165,0.844590783,0.33390981,-0.085237496,0.930351436,0.520991802,0.276165754,0.394438446,0.910693884,0.842785239,0.313900858,-0.128597304,0.844006777,0.513479233,0.26180467,0.348404169,0.912590623,0.833593071,0.31176284,-0.081517264,0.804651558,0.528780103,0.260670185,0.335238069,0.910301268,0.828222692,0.318843484,-0.071580544,0.776602864,0.535582244,0.265315801,0.378550708,0.891138256,0.566542208,0.438684344,-0.043159436,0.999999344,0.447236747,0.415934771,0.042540144,0.999998629,0.524154186,0.555848777,-0.255579025,0.99150759,0.182982042,0.483878076,-0.222968429,0.983567238,0.571165562,0.586853981,0.133390859,0.829565227,0.394341439,0.524538994,0.38696304,0.592951179,0.590037644,0.581770957,0.191286415,0.861018062,0.42807588,0.52819556,0.462600857,0.649108946,0.547313213,0.621497691,0.185884848,0.88654083,0.367512435,0.573728263,0.469633371,0.726701677,35.98374714,51.98280441,55.70697667,134.7008426,10.64726411,66.41588122,28.90364312,131.5197554,175.2968733,27.84342775,43.12280352
b_excessive_arch_down,0.730348706,0.310747951,0.317578524,0.999939263,0.751952231,0.312996477,0.347340584,0.999955416,0.758370996,0.315755218,0.347192794,0.999958158,0.764608085,0.318688333,0.346794695,0.999962926,0.736483276,0.307977051,0.375342965,0.999910295,0.731997371,0.307050854,0.375360429,0.999886096,0.727680862,0.306245804,0.375330508,0.999933004,0.769103765,0.334586442,0.430686355,0.999958754,0.727829099,0.316008031,0.566419125,0.999925852,0.730662704,0.324428469,0.341915637,0.999861538,0.714918256,0.317175567,0.381123602,0.999568284,0.775932193,0.390889823,0.366304815,0.999987304,0.61795032,0.345548302,0.56690377,0.999696493,0.875863671,0.428530812,0.041597251,0.96819061,0.478056461,0.371619433,0.654606223,0.575208306,0.847369373,0.351883501,-0.139813274,0.936424255,0.516217113,0.290445238,0.580429912,0.870934248,0.843428433,0.332238406,-0.172749966,0.849418044,0.513651729,0.275200874,0.561970234,0.879477561,0.834877312,0.329832703,-0.124697492,0.808502197,0.529245019,0.273809344,0.553613901,0.876080871,0.830832899,0.336085021,-0.124519803,0.777481258,0.533326924,0.278079003,0.570625424,0.851495147,0.568120003,0.438113362,-0.04796413,0.999999166,0.443598598,0.417815119,0.047379028,0.999998093,0.517665148,0.55714649,-0.250341356,0.989310741,0.185352966,0.483702511,-0.221170127,0.978316844,0.563355029,0.591215372,0.194005802,0.80099231,0.395231247,0.527316689,0.293188274,0.56496805,0.580580235,0.589168549,0.251891941,0.824324071,0.42729336,0.53196162,0.356843233,0.602583349,0.541275024,0.623372912,0.239182904,0.866149545,0.372006267,0.576401472,0.340495467,0.700132847,35.41689441,48.96716354,54.26465368,126.5892354,7.154646607,69.48121095,29.45077664,136.5132464,176.5038701,34.2540724,47.0356297
b_excessive_arch_down,0.729611695,0.311636746,0.285970002,0.999889791,0.75276345,0.31419006,0.311910331,0.999923468,0.759218335,0.316861749,0.311761022,0.999933124,0.765849411,0.319767207,0.311344951,0.999943018,0.739524543,0.309712321,0.342385381,0.999839425,0.736607432,0.309038341,0.34243989,0.999794543,0.733896613,0.308449149,0.342442483,0.999867082,0.773173332,0.335628361,0.391694576,0.9999336,0.73420161,0.317545056,0.538954198,0.999848127,0.729227066,0.324569404,0.310397834,0.999800265,0.714832783,0.317958921,0.353074282,0.999225557,0.773547113,0.391473293,0.336776078,0.999990344,0.622575462,0.347024649,0.550142765,0.999620974,0.861933768,0.444995254,0.008988637,0.973761857,0.504948735,0.366983294,0.760900736,0.420818329,0.849486053,0.369687736,-0.187956527,0.944152653,0.525290668,0.301389009,0.762821496,0.701979041,0.844046593,0.351417661,-0.226725936,0.862476051,0.519707084,0.288109034,0.758621812,0.734804451,0.836574852,0.34687534,-0.179127544,0.823871493,0.531662464,0.28665325,0.743856728,0.728676379,0.832734168,0.353705913,-0.173619837,0.78791672,0.535570979,0.289529771,0.752762318,0.701692164,0.56665796,0.438620508,-0.051734693,0.999998927,0.451134056,0.41506207,0.051205687,0.999997318,0.535668373,0.556339443,-0.188376695,0.985358834,0.195914537,0.480561525,-0.16729036,0.974240005,0.571782768,0.59709394,0.242393747,0.772584558,0.388621718,0.519348323,0.425230354,0.519970179,0.584795535,0.597364187,0.299393833,0.79099381,0.42024067,0.526110113,0.499887377,0.549974859,0.555398643,0.63008827,0.286543161,0.847004712,0.358840257,0.563681781,0.508960366,0.659679353,33.97756422,49.41761267,63.1403216,114.0786802,7.749039858,83.17899446,28.75920293,132.7353363,179.3090405,49.2555631,43.53399651
b_excessive_arch_down,0.729429901,0.313734651,0.286248535,0.999874651,0.752573192,0.316695064,0.315052718,0.999913812,0.759065688,0.319668919,0.314903557,0.999924242,0.765916705,0.323106349,0.314485997,0.999936581,0.739890873,0.312003106,0.346017689,0.99982065,0.737538993,0.311406702,0.346044511,0.999766767,0.735400975,0.310897082,0.346029431,0.999848068,0.775921762,0.339596182,0.387890846,0.999929786,0.736602068,0.320082217,0.541442811,0.999826491,0.728440523,0.326494575,0.311448693,0.99979341,0.714899957,0.320091039,0.353201598,0.99915117,0.773742557,0.393329114,0.33513847,0.999991953,0.62477994,0.34714058,0.552285731,0.999618948,0.850061893,0.452652276,0.161720201,0.975733101,0.511514306,0.369925559,0.734345257,0.328641027,0.846602619,0.374621749,0.181231335,0.94013989,0.520992756,0.31148243,0.769209564,0.573200405,0.845348775,0.358097106,0.168118015,0.849316716,0.517170668,0.298241496,0.767795324,0.614684582,0.836127698,0.35350275,0.206357002,0.809764087,0.527138591,0.29433462,0.748232484,0.608398557,0.82945025,0.360842377,0.197413981,0.771207273,0.528868675,0.298520923,0.756946981,0.587342083,0.568084598,0.438863367,-0.048767425,0.999998868,0.457549632,0.413119733,0.048260789,0.99999702,0.535738766,0.556408882,-0.162214577,0.982800364,0.197089151,0.479984939,-0.146726415,0.971038282,0.57191509,0.595681727,0.275889158,0.749955714,0.385018021,0.518297791,0.431895286,0.498557478,0.585202277,0.595206439,0.334227502,0.754913926,0.417406112,0.524444818,0.504725635,0.51416868,0.553661883,0.629296005,0.333193958,0.81923759,0.345998973,0.562527835,0.522397339,0.625030935,34.03076557,49.60361776,69.41379005,107.7231386,5.881183498,81.76903774,28.77815298,130.6012145,179.2235907,45.1757215,38.81850263
b_excessive_arch_down,0.770375967,0.329192311,0.416670322,0.999863625,0.787570536,0.335054666,0.448345542,0.999879301,0.793205619,0.338869661,0.448194981,0.99989289,0.797586858,0.342663258,0.447736174,0.999913514,0.769577086,0.327007681,0.471246779,0.999765277,0.76487565,0.3255952,0.471252292,0.999699116,0.761083186,0.324578553,0.471297741,0.999806821,0.790875316,0.355673492,0.538444757,0.999922156,0.750286996,0.330150276,0.648063958,0.999777198,0.770919383,0.340450168,0.442432553,0.999817967,0.74709034,0.330567628,0.474903077,0.999246478,0.779931545,0.396679401,0.452451706,0.999996662,0.642568231,0.347699314,0.625095844,0.999734282,0.856789708,0.455013424,0.2495666,0.985379577,0.526665926,0.365310609,0.700821936,0.157857925,0.846838415,0.380006731,0.229938254,0.951125324,0.505257487,0.315432101,0.621472478,0.345390677,0.846313298,0.365025222,0.180912465,0.865207314,0.502198517,0.303302139,0.601613164,0.422178358,0.834767282,0.361563116,0.215618536,0.830785275,0.510609627,0.298769593,0.574192405,0.416193902,0.830741525,0.367585182,0.236538395,0.790944159,0.512929618,0.302846342,0.603845835,0.405607492,0.569290996,0.436695457,-0.036164269,0.999999285,0.458407313,0.405523181,0.035714246,0.999998033,0.522911131,0.544483423,-0.239664182,0.983604848,0.1974141,0.480318248,-0.187625378,0.969640851,0.556682765,0.590881765,0.223922834,0.747121751,0.380811721,0.521272123,0.452162296,0.493923366,0.574567795,0.588508189,0.284655303,0.731203794,0.406750381,0.528133273,0.530767918,0.494290829,0.521197379,0.630576134,0.292313606,0.811932921,0.341347218,0.56992358,0.552183092,0.609045208,31.78638888,45.2447133,104.5896021,112.9003301,7.949709623,83.85231195,29.17767637,118.4897665,177.7717647,30.6863756,47.39336689
b_excessive_arch_up,0.734130919,0.345610142,0.518422008,0.998725891,0.755247951,0.347809255,0.561031342,0.998418272,0.768076837,0.349123895,0.560872972,0.998520374,0.773943543,0.350868762,0.560462475,0.998367786,0.736025989,0.345329285,0.575119913,0.997871101,0.730124414,0.345806032,0.575096071,0.997359753,0.726209462,0.345484406,0.574976623,0.998367012,0.767398357,0.365110308,0.669747889,0.998683631,0.720262408,0.350508004,0.737625003,0.998896062,0.733456194,0.355210841,0.546774328,0.997012734,0.716469824,0.350545466,0.567936242,0.996119499,0.790813804,0.386459082,0.500600755,0.999947786,0.606459856,0.354513288,0.67688185,0.999376178,0.829820693,0.327031195,0.327637762,0.950841486,0.548023403,0.292007953,0.705542982,0.506734669,0.825075448,0.242880166,0.220117703,0.908805549,0.535229087,0.212926403,0.542963386,0.773098171,0.812232733,0.223593086,0.162615806,0.849909663,0.524942815,0.195181385,0.503408432,0.799112678,0.81217432,0.221916854,0.187695771,0.809782028,0.538437724,0.192719609,0.467652321,0.799430966,0.813583255,0.228171319,0.225540057,0.778626204,0.541356146,0.198325872,0.520130694,0.780582786,0.574953794,0.434637994,-0.023126178,0.999998689,0.454813361,0.411743462,0.02260028,0.999998271,0.53692168,0.539086163,-0.415484726,0.991782665,0.19436346,0.48289904,-0.286191344,0.979473352,0.594498217,0.578391731,-0.054089338,0.856655955,0.399196893,0.531905234,0.361381292,0.618899882,0.609658301,0.5760746,-0.002758871,0.884629607,0.42767486,0.540858984,0.441745132,0.666892648,0.58518064,0.629812062,0.009208119,0.892412603,0.355205804,0.579292119,0.480894297,0.720952034,55.02510428,143.4926976,146.1169379,154.2919854,64.2309507,65.33219332,30.75909855,136.9898854,176.0013855,56.82044313,45.39238696
